Students	30000
19056	3264 3783 1835 930
19057	2654 4283 2519 3904
19058	3881 4986 4318 1932
19059	3359 2955 4459 792
19060	764 1767 3691 1360
19061	307 4538 1157 2945
19062	1478 1789 1782 1041
19063	1919 3812 423 2322
19064	1083 4967 894 1683
19065	3124 962 561 4909
19066	4884 3448 434 3997
19067	242 2789 4415 3567
19068	3158 4221 2726 1214
19069	220 1674 3960 4750
19070	1111 2674 1067 2213
19071	90 2042 1861 3515
19072	4151 2877 2991 4752
19073	3231 3776 3274 4365
19074	4402 3499 1718 566
19075	1140 4967 640 3190
19076	4034 2301 4006 3432
19077	2903 2611 1405 2741
19078	4607 1825 2932 2643
19079	4540 4409 3379 833
19080	4126 4518 4698 2716
19081	1675 2604 4933 1767
19082	4912 1747 4168 589
19083	1757 1862 2350 2224
19084	707 3343 4709 3992
19085	1190 2591 4417 3263
19086	677 2132 3881 4158
19087	3283 3706 4792 4884
19088	1068 1587 2641 2561
19089	4894 4785 764 4062
19090	2354 4178 2044 4880
19091	2995 1765 2758 1046
19092	609 3205 2856 1005
19093	2169 2806 2379 2196
19094	1732 1914 121 2444
19095	220 1723 2798 637
19096	857 462 1452 3189
19097	1657 430 4038 3509
19098	1999 3875 4778 1697
19099	2809 4178 2076 1668
19100	4501 2481 3325 405
19101	2718 3958 4700 4266
19102	3352 420 2837 4870
19103	765 4370 3751 1760
19104	4826 2763 3463 2411
19105	180 2377 2724 1567
19106	2150 2418 1244 4927
19107	1226 2877 692 718
19108	3145 4529 1851 2362
19109	3822 715 3174 4640
19110	2841 3266 2084 2154
19111	1864 798 2874 368
19112	4097 3980 2647 902
19113	257 3260 3193 1326
19114	3164 2481 3889 2368
19115	988 4224 27 4080
19116	4932 2823 4517 908
19117	1146 4536 2643 317
19118	4352 313 1785 1385
19119	3907 4023 2379 4681
19120	1127 2664 278 637
19121	2912 2218 3465 976
19122	4323 4121 229 1607
19123	1358 3227 3563 694
19124	1971 111 233 4301
19125	4389 2377 2469 3791
19126	3112 3485 3354 2882
19127	2038 558 1031 2094
19128	958 2687 4853 293
19129	71 3728 3516 797
19130	1019 2255 4213 993
19131	2558 4867 551 3020
19132	2124 1899 3700 3598
19133	2900 3780 1290 1507
19134	1213 2038 416 3413
19135	4352 1545 2625 151
19136	4674 1066 3729 125
19137	1754 1065 128 1200
19138	4786 2829 4945 3215
19139	3355 3162 4895 1655
19140	4514 1744 1367 1961
19141	72 3835 2597 4601
19142	2493 2758 2159 3249
19143	4496 2893 895 2940
19144	2569 3857 4017 3821
19145	3286 1900 3799 4294
19146	3656 184 268 3973
19147	4298 500 1703 1617
19148	974 869 2875 2176
19149	3992 4523 3592 4423
19150	3996 2605 2783 4574
19151	1160 1919 3347 388
19152	4521 2611 206 4822
19153	25 3512 192 1492
19154	348 3104 2717 3243
19155	4087 4721 4029 2786
19156	966 4591 483 4902
19157	1876 1941 4861 349
19158	1521 1305 4569 3743
19159	1959 2996 1518 2970
19160	65 3901 1020 4616
19161	2116 144 3644 4648
19162	788 2065 330 1648
19163	1597 1444 2275 2006
19164	2447 3064 3996 142
19165	762 1902 3345 2373
19166	1737 1371 2067 4880
19167	4217 4697 160 4331
19168	687 4411 3026 509
19169	1756 4979 224 3232
19170	470 167 4826 4421
19171	1042 4166 3782 4344
19172	1200 3847 3663 4432
19173	1979 1415 1103 989
19174	3401 3077 4887 2334
19175	141 952 2851 4310
19176	1811 4095 3471 363
19177	486 4245 2839 46
19178	1132 262 4642 467
19179	2786 4594 86 1016
19180	1118 3775 3582 1257
19181	1880 3543 2388 1854
19182	142 1864 1607 4473
19183	3888 3703 1533 4885
19184	2006 4900 4859 1813
19185	3999 957 892 2959
19186	284 776 341 4022
19187	2296 752 4359 1467
19188	2943 2659 3079 2189
19189	1352 3146 1517 2742
19190	2332 698 2298 1333
19191	3031 4569 2469 1521
19192	1889 2557 3766 3450
19193	1968 776 1990 196
19194	1051 2714 4872 1410
19195	4738 321 1517 2112
19196	3968 1293 3582 1245
19197	1589 990 4041 274
19198	544 4855 2159 3609
19199	1917 3005 1139 2427
19200	239 3938 1400 479
19201	391 2505 3209 1649
19202	4856 366 1205 403
19203	2726 1753 3512 4240
19204	1191 1287 3484 4970
19205	3636 3751 3721 3942
19206	3080 1664 3764 500
19207	4418 3474 3544 3230
19208	4825 2476 3387 2354
19209	3962 713 4399 3730
19210	4438 3196 4822 4665
19211	4703 621 2295 3578
19212	429 4203 3489 743
19213	4205 2384 2799 4915
19214	97 2677 426 3894
19215	3583 4119 1453 4552
19216	426 4160 1304 4879
19217	956 2986 1048 254
19218	4693 1428 3570 809
19219	1477 3736 2954 4009
19220	3884 2522 4952 805
19221	258 1379 3074 2129
19222	1802 789 3169 1408
19223	672 4440 4066 3
19224	1573 1586 3450 4288
19225	3134 4307 4195 1863
19226	3856 2824 2385 544
19227	3399 3513 4533 2959
19228	3674 4917 3704 4510
19229	4861 1395 274 3162
19230	3233 4798 3822 769
19231	1102 4474 3603 2079
19232	2492 3583 2354 787
19233	3171 1065 4891 1480
19234	2510 3146 372 417
19235	680 86 1020 941
19236	3816 3348 1866 1296
19237	1807 2768 4239 2396
19238	3125 3902 1715 3051
19239	4769 2980 2322 3473
19240	1749 2898 1516 4087
19241	2100 2198 714 3300
19242	2927 2818 2753 1662
19243	4358 3690 15 2751
19244	3164 4469 152 1881
19245	1508 2404 2389 3965
19246	4355 4643 1498 2247
19247	3282 2127 3463 1298
19248	4111 4456 3895 3389
19249	4276 4952 1835 2818
19250	1243 2277 174 2636
19251	411 4780 1574 2841
19252	1812 2859 3157 184
19253	656 1549 4006 1983
19254	3469 2790 4567 3705
19255	1574 1183 3615 1713
19256	2106 1675 4632 4356
19257	2360 2787 4130 392
19258	4965 3510 2877 1359
19259	4510 4420 4729 2335
19260	3443 3557 142 3466
19261	3158 1933 2815 563
19262	1793 2663 1607 3896
19263	1424 1718 4009 2472
19264	4801 3362 507 552
19265	4825 2894 1848 833
19266	3308 289 2241 652
19267	4916 2411 4178 215
19268	1144 1425 3795 3189
19269	4833 2802 357 1120
19270	622 1399 3748 4039
19271	4363 1797 3240 865
19272	1271 3659 3641 1855
19273	3480 853 2330 1544
19274	2868 4598 2172 3368
19275	1029 690 4658 1167
19276	4177 4825 4488 4110
19277	4385 1322 2673 4453
19278	2999 658 4829 74
19279	1478 1689 3911 4589
19280	1290 2572 1931 2342
19281	3508 4916 274 1685
19282	1119 1743 2876 229
19283	70 4463 493 2582
19284	3199 1104 2525 4083
19285	3142 3864 2782 125
19286	4566 3276 2286 1475
19287	2608 3570 706 3014
19288	723 4551 3729 146
19289	3533 2419 4052 4874
19290	254 1663 4477 2746
19291	4420 3611 2812 3221
19292	1453 1411 867 2094
19293	1068 667 1465 610
19294	1003 2349 4139 1418
19295	2443 2740 2386 1365
19296	4120 2649 4250 1788
19297	3200 820 1585 2925
19298	3846 3926 3007 3755
19299	2095 1834 1950 1039
19300	4400 2310 860 2018
19301	1538 1382 3847 2745
19302	4551 269 4608 795
19303	1002 2835 213 315
19304	2027 737 1230 3480
19305	777 872 3257 3118
19306	3849 3920 1261 3038
19307	2865 1064 2517 2670
19308	321 1733 3436 4590
19309	2392 3993 4277 3952
19310	2108 195 828 3575
19311	1023 2546 296 3487
19312	498 1295 2312 1900
19313	3276 4421 4389 1513
19314	429 2735 2010 542
19315	2525 3615 3653 2071
19316	4371 1726 3317 111
19317	747 4619 2015 754
19318	2421 2470 3187 1009
19319	4736 1346 2370 368
19320	313 1263 1675 1943
19321	1594 4333 4763 4787
19322	2125 3232 1083 4705
19323	2806 4602 1948 829
19324	3587 531 3695 4365
19325	4092 690 213 2069
19326	4844 3471 1774 2191
19327	2532 1715 2494 2125
19328	3410 3459 3406 3937
19329	3170 4048 2686 3113
19330	3844 4811 2805 3370
19331	4425 2107 4546 2622
19332	361 1470 3909 268
19333	138 10 707 4796
19334	2191 4413 1438 3458
19335	1030 369 2175 2845
19336	4011 1068 4096 2844
19337	4670 4270 1124 1575
19338	187 4366 302 4798
19339	793 2597 4920 4345
19340	1860 1155 2605 2734
19341	2952 3191 2093 4183
19342	165 2583 2963 4144
19343	3040 1001 1424 3673
19344	1973 2689 2192 1920
19345	2182 4279 3368 2616
19346	1610 926 3176 1288
19347	4853 4101 3822 1399
19348	2911 4510 3884 4265
19349	2846 1969 3624 1480
19350	868 2521 2858 1177
19351	1910 1014 3232 2367
19352	829 458 1574 3359
19353	1436 373 761 2018
19354	911 1502 29 2878
19355	1573 4640 2918 4631
19356	4842 4108 3946 3766
19357	2550 903 2392 1376
19358	2901 4643 4256 29
19359	2784 4768 1972 758
19360	3044 3731 1877 3402
19361	542 3941 4977 927
19362	2555 610 3364 3661
19363	3577 3403 3583 1443
19364	2772 1328 711 1077
19365	2143 4944 1315 1725
19366	531 3801 1430 4506
19367	3237 825 3231 2627
19368	4983 834 3047 4423
19369	2747 1665 2340 1399
19370	2331 995 4340 3187
19371	2427 2192 3389 3557
19372	3873 1830 3937 4737
19373	259 390 433 3053
19374	4459 289 416 2896
19375	819 700 2562 4484
19376	4074 1384 1640 1484
19377	1714 349 2710 2995
19378	4831 3041 4895 468
19379	3042 4604 2753 3939
19380	4073 2838 3323 458
19381	4062 1719 3991 353
19382	1652 790 3262 2951
19383	4984 1615 668 1767
19384	687 1669 1356 867
19385	1818 3876 403 2903
19386	1278 379 4732 3077
19387	3766 481 4274 387
19388	728 4747 2098 2834
19389	490 1799 833 4665
19390	1772 1758 3373 3233
19391	919 761 2506 2939
19392	2216 603 311 3077
19393	962 4800 4674 2097
19394	170 4176 664 3849
19395	4583 3106 2236 3278
19396	3744 4547 3604 2767
19397	1267 2976 593 1938
19398	2674 2752 4486 3292
19399	2766 3555 2819 4006
19400	1872 3738 2550 2816
19401	3412 3058 2247 31
19402	3268 3628 831 2677
19403	970 1654 4796 4972
19404	2658 3554 3363 3111
19405	4189 1546 3188 1680
19406	2498 2202 745 203
19407	3734 3412 599 941
19408	4680 2851 1295 3428
19409	153 4318 4390 369
19410	4404 134 1269 904
19411	897 1399 1334 3377
19412	2180 1972 4131 50
19413	3175 3097 4111 2895
19414	834 3124 401 3944
19415	617 509 4964 2515
19416	3179 3593 1435 3325
19417	4267 453 1054 250
19418	3637 2667 2352 819
19419	2476 4174 2495 2181
19420	3684 2757 1445 2688
19421	4589 1242 3024 4800
19422	1473 1268 612 4126
19423	190 2067 4974 1043
19424	341 3701 3751 1877
19425	3822 4645 4548 589
19426	4223 1834 2592 2742
19427	4749 1583 398 234
19428	164 2307 2158 3369
19429	2331 2219 3153 4831
19430	4240 3215 871 568
19431	19 1623 861 3540
19432	2183 4290 3380 2276
19433	4790 3615 274 4907
19434	4932 127 2305 2211
19435	4123 3471 1517 2596
19436	2142 464 3453 1213
19437	4201 2877 3983 1432
19438	3409 1911 2533 220
19439	1144 4812 4195 781
19440	2596 1689 18 3879
19441	1479 4485 2011 4208
19442	188 871 4635 4773
19443	3948 4144 4749 747
19444	2034 2335 4861 1380
19445	2027 4541 4756 4132
19446	197 2146 1968 2934
19447	180 4158 4469 1782
19448	2877 2369 2364 1515
19449	1984 3772 4249 379
19450	547 3355 1451 858
19451	4741 3842 2146 4448
19452	4476 4424 753 2557
19453	3065 250 1267 3406
19454	1845 3470 4817 3582
19455	3288 358 4610 1178
19456	3468 3416 4294 4270
19457	1166 998 4073 633
19458	998 1659 1599 3264
19459	2555 2974 4833 2776
19460	103 2592 826 163
19461	174 2881 3462 2817
19462	4777 3054 3870 3024
19463	4562 2581 2922 2022
19464	404 1083 282 1245
19465	3637 4449 98 485
19466	4610 4674 4017 4735
19467	2991 1596 1593 1805
19468	284 4318 1081 2777
19469	3246 1647 1333 950
19470	4346 988 3047 422
19471	1299 262 3946 1490
19472	3965 4902 2556 1781
19473	4274 1541 960 2760
19474	3996 4809 3220 3132
19475	3355 1652 2634 1457
19476	325 2789 2784 4299
19477	4426 4478 1626 625
19478	3654 530 5 4401
19479	3662 3903 753 1996
19480	2037 4868 2492 2668
19481	3753 1335 846 143
19482	3122 2892 4645 1711
19483	458 4461 1030 4010
19484	3610 298 1914 4314
19485	4580 3776 2831 2902
19486	3958 782 4845 555
19487	1247 2381 1158 214
19488	683 4185 3746 4809
19489	1596 1664 4588 3756
19490	1937 1763 2353 1991
19491	1567 964 4336 1764
19492	4218 3467 1605 4202
19493	3552 3052 992 3363
19494	4166 4323 2446 2812
19495	4036 4258 366 1520
19496	4413 79 4623 1878
19497	4241 3401 4800 277
19498	1344 1058 1607 1722
19499	989 2225 3880 1372
19500	485 2777 75 1449
19501	1673 1943 3800 3186
19502	1900 2268 897 1130
19503	246 591 2532 2332
19504	3667 180 2190 3429
19505	636 4349 3566 90
19506	999 681 3801 453
19507	4814 2679 4232 2325
19508	2030 3920 1536 4697
19509	56 2106 505 2500
19510	3653 4282 3558 3055
19511	3579 1751 3762 2869
19512	2009 1964 620 4999
19513	2844 266 1183 3971
19514	2437 473 1260 194
19515	1287 3643 348 2102
19516	2730 3470 2605 2007
19517	2146 1488 110 3528
19518	1522 1027 2221 1617
19519	2357 743 4027 2817
19520	515 2774 1280 2664
19521	4175 509 4451 814
19522	44 3570 4400 3676
19523	4338 4573 4887 481
19524	2161 1358 1690 4848
19525	4052 4483 381 1013
19526	4025 1554 3893 2083
19527	3056 534 511 2402
19528	1881 2890 2052 4581
19529	2331 820 2015 3881
19530	2345 949 3754 2712
19531	2748 4581 3210 503
19532	2990 2683 3874 311
19533	1135 460 150 2430
19534	3500 3132 3688 45
19535	740 2878 4879 1381
19536	1732 4184 3398 1999
19537	75 726 4255 3100
19538	1134 4673 4356 4156
19539	2464 1703 3548 3605
19540	1828 1320 3783 4039
19541	3382 3173 2422 481
19542	2586 1027 1335 3369
19543	3876 1152 1976 3435
19544	4639 1823 3658 2239
19545	922 3086 236 889
19546	935 2318 4992 951
19547	4556 2419 4850 1408
19548	1035 2856 3944 1387
19549	2034 3552 778 382
19550	2288 713 3794 483
19551	1060 4690 2447 3478
19552	2342 1557 1092 1150
19553	2341 3247 4197 4019
19554	1292 99 4819 784
19555	1319 3932 4807 1663
19556	3986 4340 1128 4301
19557	4993 3367 1585 4428
19558	4116 32 1495 2515
19559	2124 1786 371 1683
19560	55 153 2542 3983
19561	345 4095 4012 4389
19562	2187 4835 4839 3021
19563	1697 545 867 1297
19564	3347 3186 1418 3495
19565	2279 4506 1342 3820
19566	3786 679 1779 1142
19567	1232 3312 2553 4740
19568	823 4506 2079 3429
19569	3225 4708 3572 512
19570	3709 1725 4136 2793
19571	4703 4508 1025 499
19572	3863 3871 3893 2554
19573	763 3802 2920 4190
19574	3283 4360 4110 3836
19575	2783 2563 4074 3680
19576	3180 4278 3161 1952
19577	3498 2773 1557 3833
19578	4953 1562 986 2169
19579	1016 3000 3088 1674
19580	1479 3144 4446 2675
19581	1411 2948 447 4457
19582	3316 4397 2543 1867
19583	888 627 3545 2801
19584	1800 54 2262 2806
19585	3215 1689 3975 1029
19586	4248 874 3025 4762
19587	1065 4915 4534 1553
19588	410 480 2130 334
19589	1121 40 3410 3756
19590	4080 2182 4844 1530
19591	2360 3890 3494 300
19592	4325 1103 1255 4528
19593	4687 3265 3531 233
19594	2056 2577 2359 589
19595	1191 3135 3624 3563
19596	4824 3646 328 4732
19597	1652 1508 2987 1189
19598	544 438 2385 4334
19599	2574 2714 2636 2233
19600	4541 349 4202 1762
19601	4915 4014 191 2822
19602	3731 4265 2298 3545
19603	4944 1114 2813 1333
19604	1991 485 463 3318
19605	1071 1626 2829 4958
19606	1749 3631 2867 1984
19607	326 1539 3547 1194
19608	3623 3576 1117 1104
19609	2165 3510 297 527
19610	3492 1369 4196 4513
19611	4642 2123 3813 3161
19612	4747 1173 3940 3573
19613	3570 326 4623 3086
19614	2558 4498 4397 3256
19615	4207 2912 3254 2188
19616	1942 376 1203 4466
19617	2160 2283 1708 385
19618	2073 2676 1882 2627
19619	672 3684 1833 4935
19620	774 3470 4806 3581
19621	167 1810 937 3215
19622	342 4185 3399 263
19623	2972 2943 4235 3227
19624	3943 4328 3061 2454
19625	1410 1773 2481 16
19626	570 716 1189 2169
19627	1053 4673 1463 4008
19628	1195 3467 631 3850
19629	2781 1467 2859 3995
19630	4111 3499 3890 1619
19631	2415 679 3322 3117
19632	3590 4923 4376 277
19633	164 3830 579 736
19634	2978 4504 2084 2622
19635	3756 2600 1727 1538
19636	994 4307 4118 2915
19637	4191 3585 4912 542
19638	3582 2776 589 4997
19639	1252 3919 1027 3961
19640	2870 3722 3567 3663
19641	2496 2270 2128 1000
19642	4920 2150 898 4361
19643	4265 3567 2794 777
19644	3737 404 2927 4207
19645	1374 2367 4759 1493
19646	693 2860 3382 1582
19647	3500 3937 3761 871
19648	872 2256 917 2305
19649	1015 3976 696 2678
19650	1068 837 141 2490
19651	908 2399 1849 3823
19652	3125 4649 231 1693
19653	4713 3751 196 129
19654	1058 4691 629 4913
19655	4867 1644 1483 1382
19656	927 4158 1672 3316
19657	3710 2053 113 2666
19658	3753 1655 3431 1319
19659	427 449 625 4324
19660	3853 1101 3485 1780
19661	597 523 919 2089
19662	2857 17 3827 1630
19663	645 2672 3239 2069
19664	3320 4044 3615 2217
19665	417 3534 3328 2318
19666	270 1799 3011 1999
19667	1315 3588 2093 3643
19668	4290 668 3927 3996
19669	4891 3237 2592 2163
19670	676 709 1110 1607
19671	2602 3877 3129 4885
19672	1057 621 1610 3931
19673	1422 4137 4794 2226
19674	1370 1635 2363 782
19675	2395 2857 3814 2977
19676	3475 2280 4295 2938
19677	4787 4434 685 2667
19678	1784 4195 2106 4981
19679	2384 3783 4173 691
19680	1217 1541 1622 1303
19681	685 2566 3900 4821
19682	3449 4125 1427 446
19683	4166 308 451 3938
19684	4928 2044 2271 3985
19685	1534 3663 1608 904
19686	2351 2504 1635 3579
19687	3914 4432 2587 2505
19688	4349 2486 1706 3642
19689	1200 1879 1923 2306
19690	1920 4115 1909 2345
19691	385 2512 2942 82
19692	4777 2890 2140 288
19693	1548 798 3624 3196
19694	1108 2427 4761 4236
19695	2306 2180 4980 946
19696	4451 3004 2470 2777
19697	4983 385 28 2430
19698	3289 4995 193 1620
19699	2425 4245 1831 1907
19700	1708 2207 2186 3522
19701	3399 163 50 3012
19702	2953 4286 681 1507
19703	1767 4903 945 4398
19704	2013 1568 4515 4135
19705	181 4611 798 4581
19706	3409 204 348 3044
19707	3867 4852 2259 2797
19708	1217 4963 294 914
19709	3181 2951 2242 670
19710	4987 1824 2978 2281
19711	22 3135 3577 1370
19712	2617 2381 337 342
19713	2824 1810 798 3724
19714	4433 2120 4732 18
19715	2857 4787 3117 3428
19716	1696 4820 287 1040
19717	755 448 4867 2120
19718	2505 698 3705 4777
19719	1722 2635 388 2572
19720	3614 1422 3216 4835
19721	689 4519 1676 4663
19722	2959 797 4696 4204
19723	4717 4821 2863 2134
19724	4821 731 1479 882
19725	4371 558 956 4316
19726	2421 3096 3827 4446
19727	3376 875 2136 188
19728	1365 4226 563 3002
19729	1809 4673 2300 4135
19730	1860 74 3883 3312
19731	2301 440 4487 3724
19732	2768 1526 3954 1670
19733	1181 125 4248 4661
19734	1631 961 2507 4261
19735	2271 4954 2070 1869
19736	1544 2901 4252 3336
19737	99 4769 4428 3242
19738	3315 3541 1626 4523
19739	1617 3902 2148 4258
19740	4731 992 2067 980
19741	1111 560 1313 2042
19742	2828 326 2741 1903
19743	1905 3438 3077 1918
19744	10 4886 417 1113
19745	620 3575 4412 2707
19746	522 2875 3948 1063
19747	194 1486 1969 4283
19748	275 932 3666 3610
19749	1629 4265 964 1942
19750	249 4271 839 1344
19751	1423 4632 244 2196
19752	1750 949 1223 2086
19753	1962 3894 3444 3470
19754	609 1034 4646 4416
19755	705 3404 4486 3023
19756	1989 4722 2538 3720
19757	884 4362 3457 3135
19758	2865 1984 2257 1320
19759	1553 3765 1327 227
19760	378 4920 1114 3701
19761	3266 4884 3829 110
19762	1230 2819 3993 4688
19763	2347 3897 1264 1028
19764	4962 3849 1578 746
19765	1724 219 1966 3468
19766	2517 1442 1270 3205
19767	4548 1617 2635 2008
19768	713 2662 26 1328
19769	3368 1417 3795 4601
19770	3361 292 2517 1607
19771	2471 4001 3169 3775
19772	579 4941 4180 1581
19773	4096 1279 3854 2214
19774	4492 3203 1999 769
19775	632 2053 2817 2038
19776	1913 2782 1082 2018
19777	4574 2999 3345 2902
19778	2782 565 2394 3676
19779	968 4493 2801 3735
19780	2127 4784 1351 1526
19781	3322 1687 4225 1521
19782	3035 2806 3287 4343
19783	3454 1004 2068 3038
19784	3678 1582 248 3276
19785	3565 4735 3635 1876
19786	2746 3449 3929 2966
19787	4910 1513 3593 3388
19788	4719 826 2046 1510
19789	1756 3224 4257 4429
19790	4305 4296 4913 1871
19791	2034 4352 4234 2889
19792	3026 4742 476 4351
19793	1931 2848 2390 4043
19794	352 1466 4635 3053
19795	939 2356 3057 1701
19796	2039 4675 4230 4081
19797	1317 4034 1830 1981
19798	4282 2351 2665 4357
19799	1730 2260 4341 1276
19800	4125 3252 2805 2554
19801	3830 2247 2861 2664
19802	4096 4722 3420 2604
19803	2919 3948 2703 1562
19804	2397 1075 4157 667
19805	4405 656 1928 1910
19806	4097 529 4754 3209
19807	1692 2413 4021 3535
19808	3700 1068 1948 2083
19809	3281 3646 3807 4658
19810	123 3151 2355 2099
19811	2335 1489 2113 667
19812	1604 4883 1375 2601
19813	692 858 4334 1405
19814	321 3124 2073 1974
19815	1333 4695 2355 4207
19816	4502 2019 3839 2880
19817	3584 2735 3021 3849
19818	4663 3613 3555 1211
19819	3948 4781 4675 3369
19820	164 3523 1955 3423
19821	2297 4767 1108 1469
19822	2684 3140 4818 4973
19823	3295 4788 4628 2806
19824	4344 3447 2663 2001
19825	1365 3899 1886 2047
19826	167 4361 3647 4313
19827	4205 4726 2477 981
19828	2280 2434 2437 4949
19829	4832 1807 1346 348
19830	1741 3874 2934 324
19831	423 4191 1487 4286
19832	3202 4084 4853 2
19833	2760 994 3469 464
19834	2625 4370 3343 1647
19835	4900 2498 2861 3040
19836	4175 1005 2008 4605
19837	1833 928 734 3550
19838	3977 1611 2931 4867
19839	4245 4178 1016 1717
19840	889 3669 2562 4857
19841	4214 2661 1648 3952
19842	2584 29 4605 3626
19843	4593 3898 4140 2021
19844	4238 1500 390 1540
19845	71 1646 3375 2942
19846	1854 1944 3535 3475
19847	2449 1168 1217 3673
19848	2787 1804 4107 880
19849	424 4709 3774 584
19850	2348 1695 2913 785
19851	277 1377 2971 4016
19852	2474 3469 3965 3996
19853	3236 3379 3412 2430
19854	1301 2186 2685 265
19855	2873 1031 404 3818
19856	1149 3547 3884 179
19857	1895 2034 4373 4063
19858	1881 2615 2124 1875
19859	1810 1241 891 2863
