Students	70000
29089	5431 4856 3495 116
29090	5283 6712 4933 5201
29091	3636 2599 2990 605
29092	6975 2049 1453 1424
29093	3998 4985 3876 828
29094	2158 1495 5797 1687
29095	5337 6368 5878 230
29096	6249 4690 6784 3171
29097	3475 3210 4985 520
29098	676 6308 5359 3507
29099	5183 4490 6254 2571
29100	3271 4834 6322 3847
29101	3931 6500 6809 5160
29102	2149 3706 421 3530
29103	6892 1710 1410 16
29104	6254 5694 3989 1350
29105	2348 6723 2722 4926
29106	5213 2565 1711 1992
29107	3601 1142 2201 197
29108	6456 262 2061 6471
29109	5875 1487 5425 3528
29110	2675 5988 6527 5382
29111	1380 6040 1697 6287
29112	5708 1690 3928 2476
29113	1708 1723 805 4402
29114	1751 521 2862 3495
29115	2179 5812 5064 6473
29116	6477 6935 697 5355
29117	3392 453 3978 6310
29118	4166 1051 6457 5590
29119	374 5578 5277 5003
29120	3305 5950 3492 5586
29121	1088 4915 1527 6617
29122	3333 5522 981 1401
29123	6824 6353 1066 2955
29124	2237 3383 3004 995
29125	2098 4989 6691 5281
29126	1621 2320 3288 1433
29127	4121 5633 1232 6636
29128	5598 553 5621 3052
29129	6686 4599 1029 4323
29130	3418 6960 1441 4787
29131	4439 5973 3218 3260
29132	6215 6198 3224 5707
29133	3997 6534 6804 6317
29134	4472 1448 4976 3455
29135	5151 6841 5568 6310
29136	1947 6222 1452 5581
29137	4606 3859 4118 3159
29138	6758 1422 572 819
29139	3141 5827 3667 1734
29140	1117 6461 2027 3130
29141	2003 4859 3539 4165
29142	5831 1973 106 2801
29143	6464 1996 3895 5877
29144	5223 5196 4458 97
29145	2045 1205 5753 256
29146	4402 2732 5773 4895
29147	4791 2961 2081 6808
29148	6013 5925 3193 3355
29149	2173 755 1482 765
29150	2631 6628 5736 39
29151	1790 3971 6898 3430
29152	783 623 56 4986
29153	6937 3196 5698 1151
29154	1338 407 3483 6032
29155	4363 84 1581 1543
29156	3512 2498 4528 1166
29157	126 1447 2882 630
29158	151 3807 1865 986
29159	5425 3225 5104 2747
29160	3191 5987 3206 2219
29161	5534 2512 3844 1516
29162	2278 3002 4500 6997
29163	5617 2690 3713 2848
29164	4428 5484 512 1912
29165	6170 215 3371 792
29166	4427 5677 991 4028
29167	2140 5407 1435 4165
29168	221 3055 3480 1840
29169	4446 2001 700 187
29170	1069 1872 2166 1694
29171	618 10 5965 5889
29172	1469 117 178 6491
29173	3630 3736 1600 6797
29174	6049 1449 4281 3436
29175	2665 5539 6059 1396
29176	4604 4857 4120 4326
29177	629 4189 6549 5008
29178	5256 5822 893 5283
29179	564 3313 5324 6178
29180	4433 4858 713 965
29181	4865 5634 5293 1267
29182	849 4297 1845 5174
29183	5243 302 4037 1770
29184	48 3192 4575 4324
29185	1817 4749 6776 6976
29186	1263 3170 6562 556
29187	2443 5040 4384 4852
29188	6420 982 4303 3287
29189	5495 751 2219 1516
29190	1969 6430 6618 2713
29191	6766 6901 4255 3411
29192	2013 160 10 4252
29193	2910 446 5857 3208
29194	3729 1707 3259 57
29195	13 2283 2482 623
29196	3550 3936 4699 2652
29197	1320 1631 4583 6721
29198	4821 6820 6343 329
29199	3977 1025 5154 2853
29200	5753 1219 1311 6272
29201	5804 1033 6529 2202
29202	3465 3061 3884 3440
29203	613 4098 3395 6928
29204	1698 6973 3013 4973
29205	1444 4714 2334 6165
29206	6431 3076 5164 3405
29207	2254 1395 6753 1584
29208	113 1277 2053 141
29209	2177 6626 4612 915
29210	6560 5964 3100 588
29211	2288 5165 1065 6745
29212	6738 3566 253 5974
29213	6091 755 3889 3022
29214	5674 6975 4321 231
29215	462 3406 2463 1024
29216	1598 2305 965 6423
29217	6720 3031 3010 146
29218	117 6918 4150 2964
29219	4742 6280 2877 2610
29220	1798 1100 5077 402
29221	1628 4946 6782 1211
29222	1889 3147 2452 1788
29223	4381 3349 3197 3439
29224	191 2978 6362 3580
29225	4321 6548 6375 5732
29226	2127 1768 4023 1714
29227	1622 1196 2971 4301
29228	6029 1343 4287 2869
29229	4284 5265 6721 806
29230	2386 1404 5001 3047
29231	2209 4738 6268 1287
29232	2445 5847 5065 1431
29233	3689 727 6944 5048
29234	2980 5674 3472 3019
29235	6613 3294 109 6723
29236	1384 183 4551 6803
29237	2062 527 6571 5505
29238	337 4230 2242 3643
29239	3209 3586 500 326
29240	3530 4299 5479 4944
29241	6601 37 6317 5114
29242	3989 3398 4186 4871
29243	3600 572 3457 3911
29244	3160 1848 4031 1363
29245	5662 751 3657 3554
29246	4921 3339 4659 6024
29247	2525 4642 4195 2327
29248	3445 3073 1619 3635
29249	2875 4728 4228 3298
29250	5531 5081 4993 1270
29251	3643 2607 4510 3054
29252	4263 1159 5476 6800
29253	6698 1551 3344 5657
29254	5875 4186 409 3066
29255	2161 789 2320 4336
29256	3553 1540 6704 6729
29257	584 2182 1365 53
29258	5769 3770 1773 978
29259	646 919 5742 3469
29260	1505 5869 3477 710
29261	1966 5865 6031 1125
29262	4534 4121 3702 4655
29263	1982 316 5739 1772
29264	6642 2834 6491 1031
29265	2717 5160 4945 3714
29266	3404 123 2748 2857
29267	5564 700 4469 4848
29268	3782 1417 5235 2875
29269	16 3842 6266 5732
29270	6484 5416 3113 1224
29271	6509 4813 2244 4477
29272	6631 3894 1456 3563
29273	6301 3195 2357 5617
29274	3852 5014 5110 2186
29275	6460 2703 1764 262
29276	4501 6669 869 3929
29277	5748 4958 6941 1877
29278	6201 5810 1350 2199
29279	4281 330 6003 1875
29280	6403 6762 2982 1391
29281	1455 3930 3021 2939
29282	6131 6183 345 6208
29283	6715 4863 1931 3508
29284	2496 516 2606 6978
29285	5262 1004 4613 1294
29286	1954 1648 1016 5022
29287	2796 1826 942 890
29288	668 4865 4409 1400
29289	5904 6131 3046 660
29290	4654 5248 4304 3002
29291	1589 2955 5667 3970
29292	3708 214 4581 5906
29293	1913 2489 4381 4649
29294	6354 140 2860 3248
29295	3554 421 5558 124
29296	4349 3779 470 4518
29297	5463 5859 2203 3169
29298	2419 2573 3520 6182
29299	1609 799 404 6493
29300	153 944 6767 1892
29301	2094 4968 4827 1531
29302	65 2211 6036 2217
29303	4679 5923 3672 1801
29304	3999 2968 2585 5889
29305	6984 4322 6700 6009
29306	4101 3489 3276 3912
29307	1310 5505 340 5769
29308	6664 4111 1520 5616
29309	3224 779 5507 318
29310	157 1468 6852 3795
29311	6640 6168 3608 1969
29312	3743 5010 4533 3498
29313	4261 6882 277 5251
29314	6550 370 5908 4756
29315	1802 4267 6651 3734
29316	4908 4868 3246 672
29317	1453 4706 5509 442
29318	1620 2762 6510 5698
29319	3553 641 5310 4467
29320	1248 6796 6991 4741
29321	415 2741 6094 10
29322	4194 4066 6869 1844
29323	6692 3188 3381 3474
29324	1185 5368 5694 4679
29325	1587 6057 3564 1530
29326	5523 866 3355 4882
29327	5583 6889 4891 6150
29328	2220 4219 6450 6446
29329	6226 5787 4941 5599
29330	5832 2193 5022 5863
29331	1830 5666 6528 4149
29332	5498 1259 3362 582
29333	4720 4659 3219 3940
29334	4333 6751 1104 1511
29335	4924 1234 5118 5878
29336	6933 6834 996 846
29337	3946 6115 250 3814
29338	3346 1775 2695 3380
29339	6409 3801 1802 422
29340	5408 893 3533 670
29341	5083 1268 5567 4179
29342	4878 5971 1588 2
29343	883 277 324 5766
29344	274 3003 2465 3998
29345	6064 3706 2416 1863
29346	800 5743 5974 4977
29347	2894 366 5570 3903
29348	1160 3775 4423 1774
29349	6615 1908 33 2708
29350	1471 6649 6477 3636
29351	3536 6688 2266 1199
29352	4830 5024 2469 5149
29353	2546 1786 5929 425
29354	2454 3790 738 4723
29355	1300 1806 491 6107
29356	589 4745 5957 3177
29357	6741 4614 5726 6637
29358	677 5578 3505 6252
29359	5494 4801 5401 5101
29360	4488 2730 790 1559
29361	3029 5345 4812 348
29362	5169 2083 5953 1458
29363	3299 6787 1323 5418
29364	5304 6383 665 6721
29365	6863 103 5842 2802
29366	3242 1914 3696 5511
29367	2242 2490 109 4975
29368	1075 4082 1653 3266
29369	2493 326 870 2486
29370	5727 4324 4700 1411
29371	2680 788 2423 3568
29372	5648 1145 4196 2606
29373	4075 3859 2630 2733
29374	2666 5989 77 6233
29375	1575 3846 2341 3197
29376	4518 5230 2361 4300
29377	6886 980 1247 4173
29378	5539 3675 1453 5637
29379	4637 2231 6429 3132
29380	1934 3739 2953 401
29381	2587 4135 412 2007
29382	3935 4717 5397 3312
29383	4628 145 5205 4076
29384	2029 5562 5806 855
29385	3221 894 1787 2827
29386	2266 3034 6107 6779
29387	4403 2662 4620 2524
29388	6463 4219 4358 3740
29389	6363 4378 4170 4484
29390	2900 6112 4333 3702
29391	3985 3607 2984 176
29392	829 1235 4349 3897
29393	3633 6185 1711 3199
29394	6841 4165 4244 5655
29395	5726 465 3466 6014
29396	1816 6319 4221 2230
29397	3475 2563 2183 2938
29398	6812 5412 5700 6978
29399	2389 1449 89 3395
29400	882 2675 1574 736
29401	5907 355 4101 3752
29402	5386 4185 1156 2170
29403	5675 5628 2859 3256
29404	5920 509 751 5047
29405	1674 1957 6224 3570
29406	1506 2303 2150 3972
29407	6534 1733 1441 5313
29408	6175 2572 5411 2032
29409	6966 5327 5686 685
29410	2543 2912 3101 6052
29411	5298 5048 6527 5822
29412	2402 1292 2667 742
29413	6674 787 5823 6902
29414	1743 2756 1871 3984
29415	6452 6504 1796 3295
29416	1012 2846 3130 2763
29417	2823 4136 442 6084
29418	2697 3556 2317 907
29419	611 3877 5132 4251
29420	5706 5220 6950 737
29421	2651 6340 1079 4571
29422	6197 1964 2785 3064
29423	6986 6720 5490 4862
29424	6837 6099 5704 634
29425	6500 1799 505 6714
29426	2605 3278 4276 5108
29427	6431 6416 5556 3112
29428	5500 6152 5698 2025
29429	1455 6971 5535 2494
29430	600 884 3735 1873
29431	2852 2484 3132 6813
29432	6093 3041 4050 5441
29433	3417 3843 882 6954
29434	5930 5099 2684 2000
29435	4549 3046 4860 4578
29436	3853 1228 4617 5570
29437	3042 3533 1614 3938
29438	5537 3892 171 6611
29439	5799 3055 6721 1625
29440	2599 1401 1633 877
29441	1733 10 3476 5356
29442	174 5661 3729 1931
29443	1739 1710 3438 4
29444	1694 5092 623 2901
29445	3614 5723 6107 4957
29446	4394 1030 2838 2529
29447	1350 3162 6699 600
29448	4957 1821 949 2298
29449	6166 5622 5927 6349
29450	4515 4350 5075 1611
29451	5113 2427 4848 1031
29452	1040 5828 6071 4413
29453	5978 3851 4228 5730
29454	6956 1373 5948 1506
29455	6634 2109 1440 281
29456	6490 1224 3368 3925
29457	2767 3120 744 582
29458	3043 2274 3099 5291
29459	2308 2359 5827 1688
29460	5516 6137 4100 859
29461	624 3517 718 6283
29462	164 1994 6362 6204
29463	1814 6170 4666 627
29464	199 6167 4861 1006
29465	164 4269 2263 1396
29466	4905 1589 3881 6269
29467	6022 6919 996 1012
29468	1634 6240 6605 1548
29469	5006 719 2518 4089
29470	6516 1033 255 6303
29471	4598 3781 6308 1453
29472	4259 3672 5091 6424
29473	4773 5528 6905 937
29474	3847 1687 6430 2218
29475	5382 1412 5736 5685
29476	1367 2017 1327 5739
29477	3548 5866 6491 4070
29478	1622 2372 2788 3295
29479	4341 1022 2288 1627
29480	3534 5039 5372 2250
29481	3465 1095 2244 3410
29482	1659 2743 3669 5837
29483	2654 5738 2762 2167
29484	2486 1864 1561 1731
29485	1864 1220 2709 2470
29486	2421 1426 3268 4372
29487	4242 1892 5746 4534
29488	6618 5141 6009 4751
29489	6210 1110 381 5955
29490	1022 6106 4650 5333
29491	5798 5616 4869 6861
29492	3186 2797 5990 4162
29493	2687 3249 3796 4127
29494	536 4521 6309 2869
29495	127 6881 1187 5297
29496	4910 694 6500 1345
29497	5175 2538 1132 683
29498	6262 1055 4532 4218
29499	1355 1871 6368 1772
29500	4479 6275 5140 6996
29501	5019 2399 5830 6622
29502	3289 1391 1487 4797
29503	4317 5328 6077 5263
29504	5214 1015 5112 1006
29505	794 206 524 1324
29506	500 4408 3791 3940
29507	2178 6248 1707 4186
29508	3874 256 2953 2717
29509	1990 787 3305 3825
29510	3872 6281 4991 6940
29511	6097 78 5364 1247
29512	6363 6752 1328 5613
29513	298 6524 6092 29
29514	709 2485 3189 2827
29515	5502 1282 4765 866
29516	4824 1986 981 1217
29517	1940 4308 5647 5316
29518	3160 3143 1773 30
29519	5265 4932 429 2042
29520	373 2103 4671 3759
29521	6215 6357 6494 4802
29522	5168 1926 5972 865
29523	4857 699 2344 2244
29524	3462 4014 4706 2889
29525	6206 663 2794 5205
29526	2686 1451 1689 496
29527	3275 4383 981 5692
29528	1626 6009 4387 4497
29529	5327 4580 3929 71
29530	4826 3871 2836 6798
29531	3314 3870 6335 3142
29532	5104 1944 6475 6413
29533	3134 3807 2335 1826
29534	264 3117 3139 2289
29535	4472 5152 5376 4017
29536	2577 3832 1507 2546
29537	3603 1791 866 1890
29538	6063 2984 6117 2045
29539	3577 1800 5071 494
29540	4034 2409 4559 5745
29541	2793 304 1700 1830
29542	5761 3008 707 6275
29543	2910 1017 877 3910
29544	6489 1006 1784 4435
29545	5584 6697 582 1288
29546	5353 842 3746 4954
29547	6413 3170 6360 1580
29548	69 785 5835 805
29549	3921 4116 3917 5157
29550	3533 5573 5286 4712
29551	268 1430 1340 5892
29552	699 6183 989 110
29553	4747 4665 4003 2244
29554	3331 2178 4436 866
29555	6921 6908 710 5280
29556	6396 2126 1584 4364
29557	1569 6298 3421 2393
29558	4997 5077 3214 1290
29559	2349 1429 6842 6430
29560	6905 3340 1089 2477
29561	2319 4942 6364 3805
29562	5766 4474 2621 517
29563	6139 1817 2226 1830
29564	3187 4837 3915 6626
29565	3969 5115 1430 2025
29566	5871 2936 4892 258
29567	4673 1346 737 6512
29568	1987 387 4792 4402
29569	2066 2046 4166 6841
29570	926 5415 6646 6252
29571	6497 3734 2701 1596
29572	1498 6573 6310 6020
29573	6119 1075 5371 67
29574	5552 2657 4407 3110
29575	5660 2807 1643 1990
29576	6850 3734 5962 3657
29577	5545 1819 1953 6934
29578	858 3698 691 1573
29579	1605 743 3384 5354
29580	3934 872 4783 4677
29581	573 2388 1866 587
29582	1161 6893 648 2359
29583	1899 5516 5874 1179
29584	3797 6361 408 1320
29585	4319 3653 1387 4902
29586	3060 3692 4952 2504
29587	5880 5924 1935 3590
29588	5605 3014 6170 119
29589	954 2329 4784 6611
29590	1729 6088 6420 3878
29591	4010 1351 5791 3226
29592	930 6849 6540 5114
29593	638 5382 4137 3466
29594	2063 6461 6565 6285
29595	1515 4143 1061 1305
29596	3845 3613 6033 4635
29597	4681 2031 6841 5920
29598	3038 4243 51 4318
29599	6596 4230 3598 3728
29600	2076 6903 1399 6208
29601	4082 6342 4078 551
29602	5408 4633 2770 1888
29603	2291 6392 340 1831
29604	6219 441 2691 4873
29605	3408 5192 6269 4227
29606	3618 1276 4994 4097
29607	6784 291 3067 3127
29608	4742 4851 6562 2959
29609	676 5099 297 3717
29610	1535 5636 5831 3859
29611	6722 5170 2721 2167
29612	5304 6980 1864 5111
29613	2681 2196 31 4250
29614	2395 5493 6935 3465
29615	4854 3849 3693 352
29616	1597 2625 5406 5103
29617	2959 2344 6405 6240
29618	2062 2775 6198 978
29619	5043 2401 4217 3316
29620	746 6205 1445 3742
29621	5304 3161 3110 4162
29622	2487 2663 5883 6148
29623	4462 5655 792 3231
29624	2980 1725 3258 899
29625	2531 5461 3658 5315
29626	977 2680 2410 5255
29627	1540 1401 5272 4141
29628	2096 99 1890 4455
29629	3927 4393 6344 4935
29630	3656 4201 3767 6056
29631	1950 5946 2025 3169
29632	6940 5654 2904 2722
29633	3552 3254 2396 2909
29634	1228 597 3252 1739
29635	6717 1390 5322 3230
29636	1922 4394 3733 2611
29637	347 3771 2325 2064
29638	917 2950 1022 2573
29639	3244 2786 855 1573
29640	4294 4344 3976 6603
29641	716 5348 5273 6743
29642	213 5043 5652 5655
29643	2806 5038 5028 5277
29644	6699 6050 2715 6320
29645	6021 5539 5856 187
29646	6785 1077 5677 5922
29647	1847 2202 1443 554
29648	1226 61 1709 2217
29649	3180 2763 1813 6909
29650	681 3309 830 6368
29651	5109 562 5704 463
29652	2979 5959 40 4722
29653	6292 4022 2465 5082
29654	2695 1566 2436 1098
29655	5419 4614 476 3382
29656	6898 1281 2566 1826
29657	2972 139 4766 1633
29658	1521 4327 5188 4670
29659	5692 5863 2419 4364
29660	2332 3377 3251 5961
29661	3841 5759 3482 3559
29662	5052 1827 4254 6877
29663	2445 6051 6425 206
29664	3603 2059 4237 664
29665	3345 4152 5769 5665
29666	6968 1384 447 6886
29667	5907 3207 2289 861
29668	571 2594 224 1361
29669	4838 2552 1169 4729
29670	4454 6895 909 2407
29671	5497 3671 1738 5533
29672	931 6373 6510 5277
29673	5615 6574 825 2808
29674	1703 5197 3533 312
29675	1264 5948 1449 1564
29676	1749 3331 787 6300
29677	324 3935 2412 6171
29678	5549 2752 4077 4862
29679	6579 2066 5473 3972
29680	2476 2944 510 309
29681	6949 524 5087 92
29682	358 3842 3705 4472
29683	6135 1791 1213 1246
29684	5439 6364 2459 6287
29685	2291 6562 4470 478
29686	3060 5241 3391 675
29687	2074 2862 1854 3740
29688	560 6043 2808 4239
29689	5628 5368 4443 5070
29690	6922 38 1433 5702
29691	2799 108 3909 795
29692	2786 2883 2808 730
29693	4995 2006 284 4691
29694	2452 6092 5008 6850
29695	6766 2112 4267 5423
29696	2491 4778 4909 565
29697	3266 5797 1424 6767
29698	6548 3286 5519 2555
29699	334 4782 5910 3170
29700	5838 81 5932 916
29701	966 5489 2845 4121
29702	4755 1554 2164 6838
29703	4464 5982 6191 1509
29704	845 6357 2603 6939
29705	503 4572 4907 5748
29706	269 1365 5968 4536
29707	3839 108 5335 6873
29708	1657 2470 5564 6673
29709	6248 4016 1117 3061
29710	1039 2125 229 2498
29711	6707 5233 4555 3174
29712	3272 1837 3689 5754
29713	3655 3434 2134 5842
29714	2108 5683 3098 1653
29715	2503 2230 6945 431
29716	2704 1432 4290 252
29717	343 2436 5022 3874
29718	1043 5901 1756 3624
29719	6067 2988 1041 6835
29720	6342 4848 3570 5671
29721	3834 6685 539 5985
29722	2097 5982 5403 6300
29723	1009 4620 6716 3391
29724	1000 4500 2394 2889
29725	1375 2917 985 1982
29726	1453 2013 4027 548
29727	2534 1300 5805 1960
29728	899 5800 2225 6606
29729	2030 1936 2883 2713
29730	3691 5902 6661 2960
29731	6782 3104 1600 3328
29732	4574 2861 1826 1575
29733	6970 5342 3532 229
29734	2333 687 5600 324
29735	1497 6010 5146 2648
29736	5464 6073 3043 4661
29737	6659 5519 3193 6782
29738	6095 2893 1786 5232
29739	4575 5927 6961 2360
29740	5673 6606 786 1530
29741	347 4118 3451 4139
29742	5215 2397 4338 3976
29743	811 4399 1600 1458
29744	5146 2684 4031 5502
29745	77 1076 18 434
29746	4981 6994 2923 6685
29747	5892 4367 1208 1679
29748	3262 4191 3432 4865
29749	4124 5909 5012 1558
29750	3327 627 4452 5326
29751	5455 3129 3969 3013
29752	2591 3935 5898 691
29753	3556 5807 2487 6791
29754	1117 3957 3300 4034
29755	1757 5382 4100 4592
29756	6297 3648 6207 2952
29757	3345 1783 1742 182
29758	2491 745 1028 896
29759	3281 3981 5788 857
29760	2459 2543 5505 1467
29761	6225 1890 4680 1889
29762	6394 6231 4312 5142
29763	4317 3810 5239 6575
29764	274 5007 6288 6991
29765	211 2276 6261 471
29766	6158 2469 1552 384
29767	3351 4888 4718 6079
29768	2922 746 6187 470
29769	6480 2570 1803 1854
29770	1757 6302 4364 4342
29771	5790 2609 5249 3836
29772	6558 5466 662 1271
29773	1038 5881 4679 5455
29774	3107 5451 3937 6210
29775	365 1752 3378 5190
29776	4696 6900 6446 4921
29777	1356 4411 2675 6703
29778	4535 3886 1951 5589
29779	5245 634 5134 2893
29780	6984 5779 310 4642
29781	1921 2443 43 919
29782	3285 6461 4537 647
29783	1680 1565 2113 4775
29784	6093 42 5516 4749
29785	4362 4224 22 298
29786	3679 5481 2485 5934
29787	1734 466 3322 6663
29788	3245 382 23 5671
29789	4616 988 1356 478
29790	6311 5677 4665 11
29791	1414 1315 1187 5397
29792	1607 5944 1302 5167
29793	4284 156 84 2915
29794	4395 6769 4377 5818
29795	6251 4778 3891 1559
29796	4549 3745 5339 6010
29797	3138 1450 3639 5045
29798	4125 4579 5102 4439
29799	3147 6189 1918 6262
29800	1525 1147 5181 1196
29801	1449 1448 3019 4975
29802	3690 3382 2854 697
29803	6040 4746 4484 5105
29804	3055 4456 1092 458
29805	569 4835 4567 6173
29806	291 5953 6108 732
29807	3705 6568 3239 2155
29808	6066 5468 184 2641
29809	5961 1366 633 2390
29810	5306 5511 1025 6488
29811	3737 6002 2398 2556
29812	3587 4537 5093 2221
29813	3591 2294 5152 1796
29814	451 5495 2419 778
29815	4538 1312 4203 4126
29816	542 2494 46 1015
29817	1393 792 1902 4058
29818	571 3887 3700 3339
29819	1856 4633 1368 37
29820	6130 486 422 4874
29821	5218 2610 4988 6846
29822	5435 6524 4750 48
29823	5189 843 1910 3448
29824	3056 6557 2621 907
29825	3453 1992 5811 989
29826	2642 2599 4445 4222
29827	6114 718 1521 1686
29828	593 556 1852 3520
29829	1261 3612 2560 6268
29830	3523 5299 292 6660
29831	3347 6521 2375 1331
29832	221 6683 2177 313
29833	103 4042 2003 5574
29834	4654 3283 4392 6854
29835	2093 3911 4031 5315
29836	5359 4759 886 1649
29837	1993 2003 4103 913
29838	352 6443 2699 4529
29839	4996 4804 5828 2894
29840	5405 1031 1061 400
29841	656 3432 2732 3484
29842	5272 157 3285 440
29843	6745 6570 5937 6080
29844	6109 104 2913 200
29845	536 3102 2523 2820
29846	5985 1971 6078 1080
29847	6148 714 4946 6913
29848	5008 6303 3225 6227
29849	1328 3329 4623 3708
29850	146 3418 1285 2737
29851	2234 4919 2665 4662
29852	1421 2561 5998 312
29853	6465 6011 6882 4386
29854	3630 1423 473 2042
29855	5676 3086 6520 1813
29856	6263 3638 138 919
29857	3760 18 2752 1228
29858	5762 3486 1010 4950
29859	623 1767 1717 2460
29860	4650 2261 1775 2289
29861	1117 2696 6931 1921
29862	1502 4603 3344 811
29863	3720 115 3056 6434
29864	1069 6492 1554 1785
29865	6005 5997 4518 2834
29866	208 5613 6326 2945
29867	4895 1255 2057 1299
29868	5583 4422 1980 4248
29869	128 1486 2212 94
29870	3355 4427 5543 6896
29871	3204 5693 2807 5054
29872	3342 1989 2669 5881
29873	4473 1255 4838 569
29874	1327 5341 383 6288
29875	2816 6162 5667 4147
29876	372 1511 3088 3980
29877	2672 1489 1212 759
29878	6148 2371 3285 4929
29879	3921 5042 2745 4174
29880	2405 258 3127 3534
29881	3352 5208 3142 1315
29882	5784 6319 4399 612
29883	4139 236 1799 6340
29884	2244 6126 4584 502
29885	5925 5432 1076 671
29886	376 5023 616 1753
29887	6727 6137 5956 4566
29888	3896 6250 4418 304
29889	6983 6806 2682 4017
29890	2532 6972 3686 6803
29891	5647 3084 4406 1826
29892	1490 1122 347 5814
29893	4240 4411 384 1593
